Timestamp
1940-01-01 03:27:464
1940-01-01 08:40:458
1940-01-01 08:42:081
1940-01-01
1940-01-02
1940-01-03 05:11:338
1940-01-03 14:55:224
1940-01-03 23:09:580
1940-01-04 06:51:369
1940-01-04 07:10:281
1940-01-04
1940-01-05 13:12:520
1940-01-06 11:45:569
1940-01-07 05:08:332
1940-01-07 14:50:208
1940-01-08 20:50:10
1940-01-09
1940-01-09
1940-01-09 21:39:573
1940-01-10 05:01:445
1940-01-10 19:13:581
1940-01-11 12:22:438
1940-01-11 18:05:010
1940-01-14 11:23:101
1940-01-14 12:09:596
1940-01-14 13:46:367
1940-01-14
1940-01-14 18:53:312
1940-01-14 19:38:594
1940-01-15 14:57:288
1940-01-15 15:00:591
1940-01-16
1940-01-17 00:33:052
1940-01-17 09:14:495
1940-01-18 00:01:080
1940-01-19 08:48:283
1940-01-19 17:32:350
1940-01-19 23:31:532
1940-01-20 00:01:36
1940-01-20 00:10:533
1940-01-21 11:45:253
1940-01-21
1940-01-21
1940-01-23 02:36:303
1940-01-23
1940-01-23
1940-01-23
1940-01-23
1940-01-24
1940-01-24
1940-01-26 01:32:296
1940-01-26
1940-01-26 04:41:292
1940-01-26
1940-01-27 02:04:227
1940-01-27 23:49:457
1940-01-29 02:52:465
1940-01-30 04:46:100
1940-02-01 14:47:178
1940-02-02 11:00:357
1940-02-02
1940-02-03
1940-02-04 04:31:474
1940-02-04
1940-02-05 20:24:240
1940-02-07
1940-02-08
1940-02-09 13:20:062
1940-02-09 22:53:429
1940-02-10 11:32:524
1940-02-12 13:28:566
1940-02-13
1940-02-13 15:01:218
1940-02-13
1940-02-13 20:00:069
1940-02-13 21:41:305
1940-02-14
1940-02-14 19:37:581
1940-02-14 20:52:138
1940-02-15 03:36:155
1940-02-15
1940-02-18 08:41:259
1940-02-18
1940-02-18
1940-02-19 08:04:000
1940-02-20
1940-02-21
1940-02-22 02:11:553
1940-02-22
1940-02-22 20:19:037
1940-02-22 23:42:312
1940-02-23 02:57:400
1940-02-24 04:51:046
1940-02-25 03:50:325
1940-02-25 13:09:288
1940-02-26
1940-02-26 20:46:537
1940-02-26 22:17:495
1940-02-27
1940-02-27
1940-02-28 05:47:392
1940-03-01 00:15:473
1940-03-01 16:58:477
1940-03-04 14:25:330
1940-03-06
1940-03-06
1940-03-06 16:33:079
1940-03-08 04:18:484
1940-03-08 13:56:194
1940-03-08
1940-03-09 12:33:432
1940-03-09
1940-03-09 19:47:084
1940-03-11 20:25:340
1940-03-12 10:13:450
1940-03-12
1940-03-13 03:50:206
1940-03-15
1940-03-15 01:23:114
1940-03-15 14:28:088
1940-03-15
1940-03-15 21:33:559
1940-03-16 12:15:478
1940-03-17 01:51:142
1940-03-17 17:35:227
1940-03-17
1940-03-17
1940-03-18 06:51:547
1940-03-19 05:03:180
1940-03-19
1940-03-20 17:34:202
1940-03-22 12:24:478
1940-03-22 14:36:092
1940-03-22 19:46:529
1940-03-23 06:58:323
1940-03-23 19:45:173
1940-03-24 05:17:120
1940-03-27 11:14:539
1940-03-27 17:57:060
1940-03-27
1940-03-28 14:42:446
1940-03-29 15:05:172
1940-03-29
1940-03-30
1940-03-30 07:47:016
1940-03-31 06:58:152
1940-04-02 15:57:483
1940-04-02 18:53:452
1940-04-05
1940-04-05
1940-04-05
1940-04-05 08:42:437
1940-04-05 11:06:305
1940-04-05
1940-04-05
1940-04-05 19:55:006
1940-04-05
1940-04-05 23:43:445
1940-04-06 01:35:300
1940-04-06 21:14:007
1940-04-06 23:03:592
1940-04-08
1940-04-09 14:48:451
1940-04-09
1940-04-09
1940-04-10
1940-04-10 19:45:092
1940-04-10 23:22:312
1940-04-11 01:23:010
1940-04-11
1940-04-12 01:29:364
1940-04-12 01:35:431
1940-04-12
1940-04-12 14:54:160
1940-04-12 20:44:451
1940-04-16
1940-04-16 05:55:563
1940-04-16
1940-04-16 16:15:145
1940-04-16
1940-04-18 00:57:172
1940-04-18 09:46:428
1940-04-18
1940-04-19 06:44:040
1940-04-19
1940-04-19
1940-04-21
1940-04-21 05:18:035
1940-04-22 08:59:343
1940-04-22
1940-04-24 02:38:266
1940-04-25 20:23:078
1940-04-25
1940-04-26
1940-04-27
1940-04-27
1940-04-28
1940-04-29 07:31:426
1940-04-29
1940-04-29 10:40:103
1940-04-30 00:11:568
1940-04-30
1940-05-01
1940-05-01
1940-05-01
1940-05-01
1940-05-01 09:19:553
1940-05-01
1940-05-02 03:26:123
1940-05-02
1940-05-02
1940-05-02
1940-05-02
1940-05-02
1940-05-02
1940-05-02
1940-05-02
1940-05-02
1940-05-02
1940-05-02 15:11:390
1940-05-02
1940-05-02 18:25:345
1940-05-03 06:13:383
1940-05-03 08:10:455
1940-05-03
1940-05-03
1940-05-03 23:55:343
1940-05-05
1940-05-05
1940-05-06 08:58:245
1940-05-06 09:08:156
1940-05-06
1940-05-07 03:54:41
1940-05-07 06:16:142
1940-05-08
1940-05-09 03:36:294
1940-05-09 20:45:164
1940-05-10
1940-05-12 21:45:076
1940-05-13 18:25:066
1940-05-14 03:04:368
1940-05-14 08:59:266
1940-05-14 15:06:211
1940-05-14
1940-05-14 18:11:573
1940-05-15
1940-05-15
1940-05-15 15:39:107
1940-05-16
1940-05-16 21:02:454
1940-05-16 23:29:221
1940-05-17 00:39:13
1940-05-17 05:10:329
1940-05-17 06:19:131
1940-05-17 07:41:225
1940-05-17 13:54:06
1940-05-18 05:06:15
1940-05-18 11:59:223
1940-05-19 10:52:574
1940-05-19 20:17:524
1940-05-20
1940-05-20
1940-05-22 19:41:035
1940-05-23
1940-05-24
1940-05-26 00:56:038
1940-05-26 03:07:254
1940-05-26
1940-05-26 22:35:32
1940-05-26 23:52:502
1940-05-27 08:28:516
1940-05-28
1940-05-28 23:23:249
1940-05-28 23:28:209
1940-05-29
1940-05-29
1940-05-29
1940-05-30
1940-05-30 13:57:294
1940-05-31 20:31:364
1940-05-31
1940-05-31 23:56:161
1940-06-01
1940-06-01
1940-06-02 07:49:569
1940-06-02
1940-06-03
1940-06-04
1940-06-04
1940-06-05 01:42:435
1940-06-05
1940-06-05 21:41:458
1940-06-05 22:35:400
1940-06-06 00:11:361
1940-06-08
1940-06-10 21:36:076
1940-06-12
1940-06-12 22:59:426
1940-06-12 23:11:143
1940-06-13 09:22:538
1940-06-13 12:22:109
1940-06-14 01:35:249
1940-06-14 02:04:308
1940-06-14
1940-06-15 15:46:246
1940-06-15 18:09:086
1940-06-16 00:18:433
1940-06-16 09:28:398
1940-06-16 11:57:154
1940-06-17
1940-06-18 05:08:055
1940-06-19 02:26:045
1940-06-19 11:25:580
1940-06-20 13:16:110
1940-06-20 20:13:375
1940-06-21 17:50:402
1940-06-22 09:23:362
1940-06-22
1940-06-22 22:45:34
1940-06-25 08:10:315
1940-06-25 08:44:57
1940-06-26 04:17:158
1940-06-26 16:28:354
1940-06-27 14:21:538
1940-06-27 19:34:038
1940-06-27 22:37:055
1940-06-28 01:58:042
1940-06-28
1940-06-30 18:12:081
1940-07-01 02:13:481
1940-07-01 06:10:345
1940-07-02 02:30:403
1940-07-02 02:35:339
1940-07-04 03:45:547
1940-07-04
1940-07-04 18:00:323
1940-07-04 21:55:403
1940-07-05
1940-07-05 16:11:449
1940-07-06 01:47:033
1940-07-06 02:40:325
1940-07-06 05:59:232
1940-07-07 00:56:434
1940-07-09 00:16:290
1940-07-09 03:55:490
1940-07-09
1940-07-10 14:49:561
1940-07-11
1940-07-13 03:45:551
1940-07-13
1940-07-15 00:31:291
1940-07-15
1940-07-15
1940-07-15 00:37:489
1940-07-15
1940-07-15
1940-07-15
1940-07-15 02:42:368
1940-07-16
1940-07-16
1940-07-19 04:47:092
1940-07-19
1940-07-19 14:21:125
1940-07-21
1940-07-21 09:01:552
1940-07-22
1940-07-22 11:47:145
1940-07-22 23:39:164
1940-07-24 14:10:503
1940-07-24 22:27:007
1940-07-24 23:32:473
1940-07-28 07:31:397
1940-07-28 14:41:289
1940-07-28
1940-07-29 04:28:210
1940-08-01 07:45:009
1940-08-02 00:08:221
1940-08-02
1940-08-02 09:57:356
1940-08-02
1940-08-02
1940-08-02 17:08:004
1940-08-03 03:36:547
1940-08-03
1940-08-03 20:11:400
1940-08-03 22:03:18
1940-08-04 01:35:361
1940-08-04
1940-08-04 05:21:542
1940-08-04
1940-08-04 18:16:096
1940-08-05 09:52:596
1940-08-05
1940-08-05 21:55:338
1940-08-06 00:23:271
1940-08-06
1940-08-06 06:29:158
1940-08-07 13:23:508
1940-08-08 03:48:022
1940-08-08 05:07:289
1940-08-08 17:49:187
1940-08-08 22:29:084
1940-08-09 21:24:289
1940-08-10 05:58:087
1940-08-10 08:34:352
1940-08-11 20:53:398
1940-08-12 02:18:333
1940-08-12
1940-08-13
1940-08-13 11:09:518
1940-08-14 00:36:391
1940-08-14 01:42:139
1940-08-14 05:19:392
1940-08-14 23:01:216
1940-08-15
1940-08-15
1940-08-15 23:53:527
1940-08-16 03:09:457
1940-08-16 12:53:460
1940-08-16 14:14:481
1940-08-17 05:09:230
1940-08-18 02:06:518
1940-08-18
1940-08-18
1940-08-18 15:53:398
1940-08-18
1940-08-19 09:48:565
