Timestamp,Latitude,Longitude,Intensity,Location Description,Metadata
1921-03-06 14:06:52,3414,13510,0,1      詳細不明,1N
1921-03-06 18:04:12,3414,13510,0,1      詳細不明,1N
1921-03-08 00:39:37,3414,13510,0,1      詳細不明,1N
1921-03-08 10:30:28,3613,14006,0,1      詳細不明,1N
1921-03-09 20:28:20,2823,12930,0,1      詳細不明,1N
1921-03-10 01:36:57,3510,13658,0,1      詳細不明,1N
1921-03-12 01:56:59,2823,12930,0,1      詳細不明,2N
1921-03-12 06:34:29,3752,14046,0,2      詳細不明,1N
1921-03-14 00:02:44,3826,14118,0,1      詳細不明,1N
1921-03-15 02:48:00,3613,14006,0,1      詳細不明,1N
1921-03-15 02:51:28,3613,14006,0,1      詳細不明,1N
1921-03-17 01:28:28,3414,13510,0,1      詳細不明,1N
1921-03-17 05:20:52,4149,14045,0,1      詳細不明,1N
1921-03-17 05:52:34,2823,12930,0,1      詳細不明,1N
1921-03-18 19:24:47,2823,12930,0,1      詳細不明,1N
1921-03-19 20:19:44,4259,14423,0,1      詳細不明,1N
1921-03-19 22:07:55,3414,13510,0,1      詳細不明,1N
1921-03-22 12:44:56,3414,13510,0,1      詳細不明,1N
1921-03-22 19:56:58,3414,13510,0,1      詳細不明,1N
1921-03-22 20:37:20,4320,14535,0,1      詳細不明,1N
1921-03-23 08:45:30,2420,12410,0,1      詳細不明,1N
1921-03-23 21:15:11,3414,13510,0,1      詳細不明,1N
1921-03-24 15:01:18,3414,13510,0,1      詳細不明,1N
1921-03-25 11:19:23,3249,13042,0,1      詳細不明,1N
1921-03-25 21:20:16,3613,14006,0,1      詳細不明,1N
1921-03-26 03:27:09,3414,13510,0,1      詳細不明,1N
1921-03-27 00:26:51,3414,13510,0,1      詳細不明,1N
1921-03-27 13:35:00,3249,13042,0,1      詳細不明,1N
1921-03-27 23:38:46,3414,13510,0,1      詳細不明,1N
1921-03-29 09:58:10,2420,12410,0,1      詳細不明,1N
1921-03-29 11:28:02,3414,13510,0,1      詳細不明,1N
1921-03-31 18:10:06,3414,13510,0,1      詳細不明,1N
1921-04-02 08:59:00,2823,12930,0,1      詳細不明,1N
1921-04-05 13:55:08,2823,12930,0,1      詳細不明,1N
1921-04-05 19:36:00,3613,14006,0,1      詳細不明,1N
1921-04-06 19:28:24,3414,13510,0,1      詳細不明,1N
1921-04-06 19:55:12,4149,14045,0,1      詳細不明,1N
1921-04-07 15:52:34,3613,14006,0,1      詳細不明,1N
1921-04-07 23:03:24,3244,12952,0,1      詳細不明,1N
1921-04-07 23:03:51,3244,12952,0,1      詳細不明,1N
1921-04-11 06:03:53,3414,13510,0,1      詳細不明,1N
1921-04-11 18:44:28,3417,13345,0,1      詳細不明,2N
1921-04-13 16:05:17,3623,14028,0,1      詳細不明,1N
1921-04-14 01:30:50,3414,13510,0,1      詳細不明,1N
1921-04-15 20:39:10,3639,13927,0,2      詳細不明,1N
1921-04-15 23:34:15,3414,13510,0,1      詳細不明,1N
1921-04-16 04:15:00,3249,13042,0,3      詳細不明,1N
1921-04-16 17:54:20,3510,13658,0,1      詳細不明,1N
1921-04-19 15:31:10,3414,13510,0,1      詳細不明,1N
1921-04-19 23:15:40,3639,13927,0,1      詳細不明,1N
1921-04-20 09:26:15,3414,13510,0,1      詳細不明,1N
1921-04-20 21:26:14,3414,13510,0,1      詳細不明,1N
1921-04-21 04:52:35,4149,14045,0,1      詳細不明,1N
1921-04-24 06:52:19,3414,13510,0,1      詳細不明,1N
1921-04-25 03:50:10,2420,12410,0,1      詳細不明,1N
1921-04-26 00:31:41,3623,14028,0,1      詳細不明,2N
1921-04-26 10:24:20,3414,13510,0,1      詳細不明,1N
1921-04-26 11:49:40,3249,13042,0,1      詳細不明,1N
1921-04-28 03:01:44,3244,12952,0,1      詳細不明,1N
1921-04-28 15:06:07,4304,14120,0,1      詳細不明,1N
1921-04-28 19:09:48,3414,13510,0,1      詳細不明,1N
1921-04-30 04:30:53,3414,13510,0,1      詳細不明,1N
1921-04-30 04:49:10,3414,13510,0,1      詳細不明,1N
1921-05-01 01:53:24,3414,13510,0,1      詳細不明,1N
1921-05-02 02:54:54,3613,14006,0,1      詳細不明,2N
1921-05-03 08:50:08,4149,14045,0,1      詳細不明,1N
1921-05-03 09:51:04,3133,13033,0,3      詳細不明,1N
1921-05-04 03:27:06,4149,14045,0,1      詳細不明,1N
1921-05-06 14:05:44,3414,13510,0,1      詳細不明,1N
1921-05-07 10:12:41,4259,14423,0,1      詳細不明,1N
1921-05-07 16:26:08,3414,13510,0,1      詳細不明,1N
1921-05-10 10:02:12,3414,13510,0,1      詳細不明,1N
1921-05-11 08:24:57,3613,14006,0,1      詳細不明,2N
1921-05-11 11:19:34,3414,13510,0,1      詳細不明,1N
1921-05-13 09:18:11,2823,12930,0,1      詳細不明,1N
1921-05-13 15:49:40,2823,12930,0,1      詳細不明,1N
1921-05-15 03:19:37,3623,14028,0,1      詳細不明,1N
1921-05-15 07:05:14,2823,12930,0,1      詳細不明,1N
1921-05-15 07:07:01,3414,13510,0,1      詳細不明,1N
1921-05-16 04:57:43,2612,12741,0,1      詳細不明,1N
1921-05-18 08:15:19,2823,12930,0,1      詳細不明,1N
1921-05-18 19:17:46,3613,14006,0,1      詳細不明,1N
1921-05-19 18:48:08,3306,13947,0,1      詳細不明,1N
1921-05-20 13:39:05,3306,13947,0,1      詳細不明,1N
1921-05-20 21:00:40,4259,14423,0,1      詳細不明,1N
1921-05-21 00:34:15,3414,13510,0,1      詳細不明,1N
1921-05-22 13:58:32,3414,13510,0,1      詳細不明,1N
1921-05-23 21:33:50,3414,13510,0,1      詳細不明,1N
1921-05-25 02:20:02,4149,14045,0,1      詳細不明,1N
1921-05-26 23:41:53,3414,13510,0,1      詳細不明,1N
1921-05-28,2420,12410,0,1      詳細不明,1N
1921-05-29 02:29:30,3540,13833,0,1      詳細不明,1N
1921-05-31 09:50:00,2823,12930,0,1      詳細不明,1N
1921-06-01 11:47:36,3414,13510,0,1      詳細不明,1N
1921-06-02 01:09:31,3414,13510,0,1      詳細不明,1N
1921-06-03 23:07:43,3414,13510,0,1      詳細不明,1N
1921-06-05 10:49:04,3613,14006,0,1      詳細不明,1N
1921-06-07 00:29:25,3414,13233,0,2      詳細不明,2N
1921-06-07 07:22:13,3524,13646,0,1      詳細不明,1N
1921-06-07 23:54:05,3414,13510,0,1      詳細不明,1N
1921-06-08 08:04:55,4259,14423,0,1      詳細不明,1N
1921-06-08 19:40:07,3414,13510,0,1      詳細不明,1N
1921-06-08 21:53:10,3414,13510,0,1      詳細不明,1N
1921-06-09 10:10:57,3414,13510,0,1      詳細不明,1N
1921-06-11,2823,12930,0,1      詳細不明,1N
1921-06-11 13:51:14,3414,13510,0,1      詳細不明,1N
1921-06-12 08:28:57,3414,13510,0,1      詳細不明,1N
1921-06-12 09:54:08,3244,12952,0,1      詳細不明,1N
1921-06-12 21:21:11,3414,13510,0,1      詳細不明,1N
1921-06-13 21:02:50,3639,13927,0,1      詳細不明,1N
1921-06-15 23:40:42,3414,13510,0,1      詳細不明,1N
1921-06-18 14:35:58,3510,13658,0,1      詳細不明,1N
1921-06-20 03:14:09,4320,14535,0,1      詳細不明,1N
1921-06-20 22:15:45,2420,12410,0,1      詳細不明,1N
1921-06-22 19:10:34,3414,13510,0,1      詳細不明,1N
1921-06-23 10:35:05,2823,12930,0,1      詳細不明,1N
1921-06-23 11:08:00,2823,12930,0,1      詳細不明,1N
1921-06-23 15:49:31,2823,12930,0,1      詳細不明,1N
1921-06-24 03:21:23,2823,12930,0,1      詳細不明,1N
1921-06-24 03:40:34,3454,13204,0,1      詳細不明,1N
1921-06-24 09:14:40,3414,13510,0,1      詳細不明,1N
1921-06-24 13:14:25,3414,13510,0,1      詳細不明,1N
1921-06-24 15:00:35,3414,13510,0,1      詳細不明,1N
1921-06-26 21:30:40,3414,13510,0,1      詳細不明,1N
1921-06-27 04:15:06,4259,14423,0,1      詳細不明,1N
1921-06-29 03:58:17,3506,13851,0,2      詳細不明,1N
1921-06-29 10:09:55,4320,14535,0,1      詳細不明,1N
1921-06-30 11:29:28,3414,13510,0,1      詳細不明,1N
1921-06-30 14:49:57,3414,13510,0,1      詳細不明,1N
1921-07-01 17:59:36,3414,13510,0,1      詳細不明,1N
1921-07-02 02:10:56,3244,12952,0,1      詳細不明,1N
1921-07-02 13:33:20,3414,13510,0,1      詳細不明,1N
1921-07-02 18:26:14,3613,14006,0,1      詳細不明,1N
1921-07-02 22:45:10,3414,13510,0,1      詳細不明,1N
1921-07-02 23:52:15,3414,13510,0,1      詳細不明,1N
1921-07-03 08:40:33,3414,13510,0,1      詳細不明,1N
1921-07-03 08:55:40,3613,14006,0,1      詳細不明,1N
1921-07-03 09:59:00,3414,13510,0,1      詳細不明,1N
1921-07-03 16:36:45,2823,12930,0,1      詳細不明,1N
1921-07-03 18:44:02,3414,13510,0,1      詳細不明,1N
1921-07-04 16:36:45,2823,12930,0,1      詳細不明,1N
1921-07-05 11:31:07,4259,14423,0,1      詳細不明,1N
1921-07-06 21:17:00,3414,13510,0,1      詳細不明,1N
1921-07-07 13:46:11,3454,13204,0,1      詳細不明,1N
1921-07-10 17:49:02,2823,12930,0,1      詳細不明,1N
1921-07-11 05:22:07,3414,13510,0,1      詳細不明,1N
1921-07-13 10:11:46,3414,13510,0,1      詳細不明,1N
1921-07-14 02:55:04,3424,13228,0,2      詳細不明,1N
1921-07-14 12:26:01,3639,13927,0,1      詳細不明,1N
1921-07-17 07:15:20,3639,13927,0,1      詳細不明,1N
1921-07-18 04:27:01,3424,13228,0,3      詳細不明,3N
1921-07-18 11:10:28,2420,12410,0,1      詳細不明,1N
1921-07-19 05:05:10,3510,13658,0,1      詳細不明,1N
1921-07-20 00:00:10,3414,13510,0,1      詳細不明,1N
1921-07-20 22:55:52,3609,13715,0,1      詳細不明,1N
1921-07-22 06:30:10,3639,13927,0,1      詳細不明,1N
1921-07-22 14:12:00,3414,13510,0,1      詳細不明,1N
1921-07-24 14:35:55,3414,13510,0,1      詳細不明,1N
1921-07-24 18:23:20,3414,13510,0,1      詳細不明,1N
1921-07-25 19:37:06,3524,13646,0,1      詳細不明,2N
1921-07-26 12:33:19,3524,13646,0,1      詳細不明,1N
1921-07-28 02:18:13,4259,14423,0,2      詳細不明,3N
1921-07-28 05:16:23,3613,14006,0,1      詳細不明,1N
1921-07-28 18:55:12,3306,13947,0,1      詳細不明,1N
1921-07-28 19:15:47,3414,13510,0,1      詳細不明,1N
1921-07-29 00:49:42,3414,13510,0,1      詳細不明,1N
1921-08-02 02:16:49,3314,13137,0,1      詳細不明,1N
1921-08-02 21:52:19,3414,13510,0,1      詳細不明,1N
1921-08-04 15:47:48,3639,13927,0,1      詳細不明,1N
1921-08-07 09:24:53,4259,14423,0,1      詳細不明,1N
1921-08-08 06:03:38,3414,13510,0,1      詳細不明,1N
1921-08-08 07:57:11,3510,13658,0,1      詳細不明,1N
1921-08-08 15:30:02,3424,13228,0,2      詳細不明,1N
1921-08-08 18:34:36,2612,12741,0,1      詳細不明,1N
1921-08-09 13:57:22,3335,13023,0,2      詳細不明,1N
1921-08-09 13:57:22,3335,13023,0,1      詳細不明,1N
1921-08-09 13:57:22,3335,13023,0,2      詳細不明,1N
1921-08-10 01:48:15,3404,13434,0,1      詳細不明,1N
1921-08-16 02:51:16,3414,13510,0,1      詳細不明,1N
1921-08-17 07:21:45,3414,13510,0,1      詳細不明,1N
1921-08-18 22:25:55,2420,12410,0,1      詳細不明,1N
1921-08-20 07:47:00,2420,12410,0,1      詳細不明,1N
1921-08-21 09:54:15,3414,13510,0,1      詳細不明,1N
1921-08-21 14:48:27,3414,13510,0,1      詳細不明,1N
1921-08-22 11:50:45,4320,14535,0,1      詳細不明,1N
1921-08-22 17:13:20,3414,13510,0,1      詳細不明,1N
1921-08-23 03:39:36,3613,14006,0,1      詳細不明,1N
1921-08-25 04:32:10,2612,12741,0,3      詳細不明,1N
1921-08-25 14:51:18,3414,13510,0,1      詳細不明,1N
1921-08-26 23:57:05,3639,13927,0,1      詳細不明,1N
1921-08-27 22:32:04,3414,13510,0,1      詳細不明,1N
1921-08-28 14:00:17,4320,14535,0,1      詳細不明,1N
1921-08-29 10:44:50,3414,13510,0,1      詳細不明,1N
1921-08-29 12:26:12,3414,13510,0,1      詳細不明,1N
1921-08-30 02:54:15,3524,13646,0,1      詳細不明,1N
1921-08-31 06:38:50,3633,13952,0,1      詳細不明,1N
1921-09-03 13:44:12,4259,14423,0,1      詳細不明,1N
1921-09-03 17:17:34,4259,14423,0,1      詳細不明,1N
1921-09-04 05:12:36,4259,14423,0,1      詳細不明,1N
1921-09-05 11:36:58,3414,13510,0,1      詳細不明,1N
1921-09-11 23:06:32,3506,13851,0,2      詳細不明,1N
1921-09-12 14:04:30,4255,14313,0,3      詳細不明,2N
1921-09-12 19:07:26,3414,13510,0,1      詳細不明,1N
1921-09-12 19:16:52,3414,13510,0,1      詳細不明,1N
1921-09-13 21:23:06,3613,14006,0,1      詳細不明,1N
1921-09-14 09:11:01,3414,13510,0,1      詳細不明,1N
1921-09-17 05:52:15,3506,13851,0,1      詳細不明,1N
1921-09-17 08:18:13,3639,13927,0,2      詳細不明,1N
1921-09-19 23:13:30,3414,13510,0,1      詳細不明,1N
1921-09-21 07:02:37,3639,13927,0,2      詳細不明,1N
1921-09-21 16:53:47,3414,13510,0,1      詳細不明,1N
1921-09-22 23:40:18,3506,13851,0,2      詳細不明,1N
1921-09-24 02:32:32,3506,13851,0,2      詳細不明,1N
1921-09-25 11:27:35,3414,13510,0,1      詳細不明,1N
1921-09-25 23:38:40,2420,12410,0,1      詳細不明,1N
1921-09-29 19:24:40,4259,14423,0,1      詳細不明,1N
1921-09-29,4259,14423,0,1      詳細不明,1N
1921-09-30 05:10:36,3441,13511,0,1      詳細不明,1N
1921-09-30 09:07:20,3506,13851,0,1      詳細不明,1N
1921-10-01,4320,14535,0,1      詳細不明,1N
1921-10-03 09:54:50,3943,14006,0,1      詳細不明,1N
1921-10-03 11:03:47,3943,14006,0,2      詳細不明,1N
1921-10-03 15:17:50,3943,14006,0,1      詳細不明,1N
1921-10-03 23:58:10,3746,14028,0,1      詳細不明,1N
1921-10-07 11:33:24,4255,14313,0,2      詳細不明,1N
1921-10-09 01:43:05,3746,14028,0,1      詳細不明,1N
1921-10-09 13:08:02,3746,14028,0,1      詳細不明,1N
1921-10-09 13:13:23,3613,14006,0,1      詳細不明,1N
1921-10-14 02:45:33,3533,13314,0,1      詳細不明,1N
1921-10-14 23:34:41,3623,14028,0,1      詳細不明,2N
1921-10-15 16:31:30,3943,14006,0,1      詳細不明,1N
1921-10-15 17:49:28,4259,14423,0,1      詳細不明,1N
1921-10-15 21:56:50,3943,14006,0,1      詳細不明,1N
1921-10-16 03:00:53,4259,14423,0,1      詳細不明,2N
1921-10-16 22:58:00,3943,14006,0,1      詳細不明,1N
1921-10-17 17:49:14,3414,13510,0,1      詳細不明,1N
1921-10-18 12:37:21,3414,13510,0,1      詳細不明,1N
1921-10-19 05:20:36,3414,13510,0,1      詳細不明,1N
1921-10-20 04:27:18,3613,14006,0,1      詳細不明,1N
1921-10-21 04:21:39,3826,14118,0,1      詳細不明,1N
1921-10-23 22:12:49,2823,12930,0,1      詳細不明,1N
1921-10-25 16:08:39,3417,13345,0,1      詳細不明,1N
1921-10-28 11:54:31,3414,13510,0,1      詳細不明,1N
1921-10-28 20:45:03,3414,13510,0,1      詳細不明,1N
1921-10-29 12:02:32,3623,14028,0,1      詳細不明,1N
1921-10-29 17:40:55,2823,12930,0,1      詳細不明,1N
1921-10-31 03:11:28,2823,12930,0,1      詳細不明,1N
1921-10-31 18:13:52,3943,14006,0,1      詳細不明,1N
1921-11-02 15:47:40,2823,12930,0,1      詳細不明,1N
1921-11-03 14:38:59,3414,13510,0,1      詳細不明,1N
1921-11-04 12:52:37,3414,13510,0,1      詳細不明,1N
1921-11-04 19:51:39,3639,13927,0,1      詳細不明,1N
1921-11-05 07:52:32,4255,14313,0,3      詳細不明,2N
1921-11-05 21:09:30,4320,14535,0,1      詳細不明,1N
1921-11-09 01:23:32,3613,14006,0,1      詳細不明,1N
1921-11-09 01:49:49,3414,13510,0,1      詳細不明,1N
1921-11-09 18:28:24,4149,14045,0,1      詳細不明,1N
1921-11-10 02:22:44,4259,14423,0,1      詳細不明,1N
1921-11-11 10:51:30,3639,13927,0,1      詳細不明,1N
1921-11-11 11:42:00,3414,13510,0,1      詳細不明,1N
1921-11-12 16:16:07,3414,13510,0,1      詳細不明,1N
1921-11-12 21:30:16,3133,13033,0,3      詳細不明,1N
1921-11-12 22:16:00,3357,13315,0,2      詳細不明,2N
1921-11-13 17:23:51,3414,13510,0,1      詳細不明,1N
1921-11-14 01:09:01,3133,13033,0,1      詳細不明,1N
1921-11-14 02:07:37,3133,13033,0,1      詳細不明,1N
1921-11-14 02:11:04,3133,13033,0,1      詳細不明,1N
1921-11-16 01:16:40,3640,13812,0,1      詳細不明,1N
1921-11-17 00:02:57,3133,13033,0,1      詳細不明,1N
1921-11-17 02:32:53,3613,14006,0,1      詳細不明,1N
1921-11-17 03:25:16,3133,13033,0,1      詳細不明,1N
1921-11-17,3657,14054,0,1      詳細不明,1N
1921-11-17 16:37:39,3414,13510,0,1      詳細不明,1N
1921-11-18 05:39:28,3414,13510,0,1      詳細不明,1N
1921-11-18 08:47:50,3746,14028,0,1      詳細不明,1N
1921-11-20 08:02:40,3133,13033,0,2      詳細不明,1N
1921-11-20 23:48:02,3133,13033,0,1      詳細不明,1N
1921-11-21 07:50:09,3133,13033,0,3      詳細不明,1N
1921-11-21 09:30:45,3244,12952,0,1      詳細不明,1N
1921-11-22 07:54:36,3640,13812,0,2      詳細不明,1N
1921-11-22 12:04:37,3414,13510,0,1      詳細不明,1N
1921-11-22 13:44:04,3306,13947,0,1      詳細不明,1N
1921-11-23 10:34:28,3414,13510,0,1      詳細不明,1N
1921-11-23 20:00:07,3133,13033,0,2      詳細不明,1N
1921-11-23 22:15:30,3414,13510,0,1      詳細不明,1N
1921-11-24 17:43:40,3613,14006,0,1      詳細不明,1N
1921-11-25 04:50:55,3306,13947,0,1      詳細不明,1N
1921-11-25 08:37:11,3414,13510,0,1      詳細不明,1N
1921-11-26 15:00:53,3613,14006,0,1      詳細不明,1N
1921-11-28 12:25:00,3414,13510,0,1      詳細不明,1N
1921-11-28 13:13:00,3506,13851,0,2      詳細不明,1N
1921-11-28 14:39:10,3414,13510,0,1      詳細不明,1N
1921-11-29 11:19:16,3414,13510,0,1      詳細不明,1N
1921-11-29 15:50:26,2823,12930,0,1      詳細不明,1N
1921-11-30 01:28:28,2612,12741,0,1      詳細不明,1N
1921-12-02 15:41:55,3414,13510,0,1      詳細不明,1N
1921-12-04 13:42:15,3639,13927,0,2      詳細不明,1N
1921-12-05 10:00:19,3414,13510,0,1      詳細不明,1N
1921-12-05 10:19:28,3133,13033,0,2      詳細不明,1N
1921-12-05 12:44:50,2823,12930,0,1      詳細不明,1N
1921-12-05 14:44:38,3431,13548,0,2      詳細不明,1N
1921-12-06 10:02:13,3623,14028,0,1      詳細不明,1N
1921-12-06 13:21:39,2823,12930,0,1      詳細不明,1N
1921-12-06 21:17:42,3414,13510,0,1      詳細不明,1N
1921-12-07 01:01:58,4320,14535,0,1      詳細不明,1N
1921-12-08 09:33:24,3133,13033,0,1      詳細不明,1N
1921-12-08 22:31:05,3541,13945,0,1      詳細不明,1N
1921-12-08 22:50:22,3526,13939,0,1      詳細不明,1N
1921-12-12 10:53:35,4259,14423,0,1      詳細不明,1N
1921-12-13 23:48:25,3623,14028,0,1      詳細不明,2N
1921-12-14 07:48:14,4259,14423,0,1      詳細不明,2N
1921-12-14 14:50:07,3613,14006,0,1      詳細不明,1N
1921-12-15 06:28:35,4320,14535,0,1      詳細不明,1N
1921-12-15 22:53:05,3639,13927,0,1      詳細不明,1N
1921-12-16 20:58:31,3414,13510,0,1      詳細不明,1N
1921-12-17 23:39:20,2823,12930,0,1      詳細不明,1N
1921-12-18 17:35:00,3623,14028,0,1      詳細不明,1N
1921-12-19 08:12:08,3826,14118,0,1      詳細不明,1N
1921-12-20 23:03:47,3414,13510,0,1      詳細不明,1N
1921-12-21 17:17:10,3414,13510,0,1      詳細不明,1N
1921-12-24 09:46:10,3414,13510,0,1      詳細不明,1N
1921-12-27 06:29:52,3414,13510,0,1      詳細不明,1N
1921-12-28 07:24:40,3414,13510,0,1      詳細不明,1N
1921-12-29 23:04:40,3414,13510,0,1      詳細不明,1N
1921-12-29 23:51:20,3639,13927,0,1      詳細不明,1N
1921-12-30 03:24:20,3414,13510,0,1      詳細不明,1N
1921-12-30 04:02:25,3414,13510,0,1      詳細不明,1N
1921-12-30 04:03:10,3414,13510,0,1      詳細不明,1N
1921-12-30 08:34:05,3414,13510,0,1      詳細不明,1N
1921-12-30 20:39:05,3414,13510,0,1      詳細不明,1N
1921-12-31 04:58:17,3414,13510,0,1      詳細不明,1N
1921-12-31 05:56:30,3133,13033,0,3      詳細不明,1N
1921-12-31 06:05:35,3133,13033,0,1      詳細不明,1N
