Timestamp,Latitude,Longitude,Intensity,Location Description,Metadata
1924-01-01 06:55:53,2823,12930,0,1      詳細不明,1N
1924-01-01 07:57:13,3455,13950,0,1      詳細不明,1N
1924-01-01 08:47:39,3244,12952,0,1      詳細不明,1N
1924-01-01 15:57:46,3414,13510,0,1      詳細不明,1N
1924-01-01 17:03:39,3414,13510,0,1      詳細不明,1N
1924-01-01 21:51:59,3414,13510,0,1      詳細不明,1N
1924-01-02 01:27:12,3613,14006,0,1      詳細不明,2N
1924-01-02 02:12:55,3544,14052,0,2      詳細不明,1N
1924-01-02 05:07:35,3313,13233,0,1      詳細不明,1N
1924-01-02 05:10:46,3414,13510,0,1      詳細不明,1N
1924-01-02 05:23:50,3613,14006,0,1      詳細不明,1N
1924-01-02,3455,13950,0,3      詳細不明,2N
1924-01-03 01:33:44,3541,13946,0,1      詳細不明,1N
1924-01-03 01:43:27,3541,13946,0,1      詳細不明,1N
1924-01-04 06:59:00,3414,13510,0,1      詳細不明,1N
1924-01-04 11:49:00,3414,13510,0,1      詳細不明,1N
1924-01-04,3708,14013,0,1      詳細不明,1N
1924-01-04 22:21:00,4320,14535,0,1      詳細不明,1N
1924-01-05 06:27:00,3541,13946,0,1      詳細不明,1N
1924-01-05 08:51:14,3244,13016,0,1      詳細不明,1N
1924-01-06 05:47:16,3613,14006,0,1      詳細不明,1N
1924-01-06 22:19:45,3540,13833,0,1      詳細不明,2N
1924-01-07 09:32:00,3533,13314,0,1      詳細不明,1N
1924-01-07 09:48:08,3609,13923,0,1      詳細不明,1N
1924-01-07 13:07:49,3541,13946,0,1      詳細不明,1N
1924-01-08 03:20:17,3526,13939,0,1      詳細不明,1N
1924-01-08 03:23:21,3526,13939,0,1      詳細不明,1N
1924-01-08 04:48:50,3613,14006,0,1      詳細不明,1N
1924-01-08 05:40:00,3633,13952,0,1      詳細不明,1N
1924-01-08 06:30:55,3943,14006,0,1      詳細不明,1N
1924-01-09 04:26:10,3541,13946,0,1      詳細不明,1N
1924-01-09 07:57:21,3414,13510,0,1      詳細不明,1N
1924-01-10 08:44:14,3755,13903,0,1      詳細不明,1N
1924-01-10 16:36:20,3609,13923,0,1      詳細不明,1N
1924-01-10 21:23:26,3541,13946,0,1      詳細不明,1N
1924-01-11 23:39:42,3414,13510,0,1      詳細不明,1N
1924-01-12 03:07:03,3541,13946,0,1      詳細不明,1N
1924-01-12 14:28:21,2823,12930,0,1      詳細不明,1N
1924-01-13 06:40:31,3244,12952,0,1      詳細不明,1N
1924-01-13 17:44:31,3541,13946,0,1      詳細不明,1N
1924-01-13,3455,13950,0,1      詳細不明,1N
1924-01-14 16:45:32,2823,12930,0,1      詳細不明,1N
1924-01-14 19:51:53,3613,14006,0,1      詳細不明,1N
1924-01-14 21:46:32,3414,13510,0,1      詳細不明,1N
1924-01-15 05:56:30,3541,13946,0,3      詳細不明,4N
1924-01-15 06:09:30,3541,13946,0,1      詳細不明,1N
1924-01-15 06:13:50,3613,14006,0,2      詳細不明,2N
1924-01-15 06:38:21,3526,13939,0,1      詳細不明,1N
1924-01-15 06:46:08,3613,14006,0,1      詳細不明,1N
1924-01-15 07:06:41,3541,13946,0,1      詳細不明,1N
1924-01-15 08:32:10,3544,14052,0,2      詳細不明,2N
