Timestamp,Latitude,Longitude,Intensity,Location Description,Metadata
1926-01-01,3414,13510,0,1      詳細不明,1N
1926-01-01,3414,13510,0,1      詳細不明,1N
1926-01-01,4320,14535,0,2      詳細不明,1N
1926-01-01,3526,13939,0,1      詳細不明,1N
1926-01-02,3414,13510,0,1      詳細不明,1N
1926-01-03,3623,14028,0,1      詳細不明,1N
1926-01-04,4255,14313,0,1      詳細不明,2N
1926-01-04,4320,14535,0,2      詳細不明,2N
1926-01-06,3532,13450,0,1      詳細不明,1N
1926-01-07,4049,14046,0,1      詳細不明,1N
1926-01-08,3939,14158,0,1      詳細不明,1N
1926-01-08,3414,13510,0,1      詳細不明,1N
1926-01-08,3414,13510,0,1      詳細不明,1N
1926-01-08,4320,14535,0,2      詳細不明,2N
1926-01-08,3414,13233,0,1      詳細不明,1N
1926-01-08,4049,14046,0,2      詳細不明,1N
1926-01-09,3414,13510,0,1      詳細不明,1N
1926-01-10,3414,13510,0,1      詳細不明,1N
1926-01-10,3414,13510,0,1      詳細不明,1N
1926-01-10,3623,14028,0,1      詳細不明,1N
1926-01-10,3755,13903,0,1      詳細不明,1N
1926-01-10,3755,13903,0,1      詳細不明,1N
1926-01-10,3755,13903,0,1      詳細不明,1N
1926-01-10,4320,14535,0,1      詳細不明,1N
1926-01-11,3623,14028,0,1      詳細不明,1N
1926-01-12,3414,13510,0,1      詳細不明,1N
1926-01-12,3414,13233,0,1      詳細不明,1N
1926-01-12,3745,14028,0,1      詳細不明,1N
1926-01-12,3414,13510,0,1      詳細不明,1N
1926-01-13,4320,14535,0,1      詳細不明,1N
1926-01-14,3249,13043,0,1      詳細不明,1N
1926-01-15,3414,13510,0,1      詳細不明,1N
1926-01-15,3623,14028,0,1      詳細不明,1N
1926-01-15,3414,13510,0,1      詳細不明,1N
1926-01-16,3414,13510,0,1      詳細不明,1N
1926-01-16,3755,13903,0,1      詳細不明,1N
1926-01-17,4320,14535,0,1      詳細不明,1N
1926-01-17,4259,14424,0,1      詳細不明,1N
1926-01-17,4320,14535,0,2      詳細不明,1N
1926-01-18,3414,13510,0,1      詳細不明,1N
1926-01-19,2823,12930,0,1      詳細不明,1N
1926-01-19,3414,13510,0,1      詳細不明,1N
1926-01-22,3414,13510,0,1      詳細不明,1N
1926-01-22,3414,13510,0,1      詳細不明,1N
1926-01-24,4320,14535,0,2      詳細不明,2N
1926-01-24,3414,13510,0,1      詳細不明,1N
1926-01-25,3414,13510,0,1      詳細不明,1N
1926-01-25,3414,13510,0,1      詳細不明,1N
1926-01-25,4259,14424,0,1      詳細不明,2N
1926-01-25,3244,12952,0,1      詳細不明,1N
1926-01-28,3414,13510,0,1      詳細不明,1N
1926-01-28,3414,13510,0,1      詳細不明,1N
1926-01-29,4320,14535,0,2      詳細不明,1N
1926-01-29,4259,14424,0,1      詳細不明,1N
1926-01-30,3357,13056,0,1      詳細不明,1N
1926-01-31,2705,14212,0,1      詳細不明,1N
1926-02-02,3414,13510,0,1      詳細不明,1N
1926-02-03,2823,12930,0,1      詳細不明,1N
1926-02-03,3939,14158,0,1      詳細不明,1N
1926-02-03 16:56:20,3639,13927,0,1      詳細不明,1N
1926-02-04,3306,13947,0,1      詳細不明,1N
1926-02-04,3541,13946,0,1      詳細不明,1N
1926-02-06,3414,13510,0,1      詳細不明,1N
1926-02-06,3532,13450,0,1      詳細不明,1N
1926-02-06,3532,13450,0,1      詳細不明,1N
1926-02-08,3623,14028,0,1      詳細不明,1N
1926-02-09,3825,14118,0,1      詳細不明,1N
1926-02-09,3414,13510,0,1      詳細不明,1N
1926-02-11 11:24:20,3639,13927,0,1      詳細不明,1N
1926-02-11,3532,13450,0,3      詳細不明,1N
1926-02-11,3532,13450,0,1      詳細不明,1N
1926-02-13 23:58:213,36078,140062,66,D   1213  3 88茨城県南部,8K
1926-02-14,3613,14006,0,1      詳細不明,1N
1926-02-14,3613,14006,0,1      詳細不明,1N
1926-02-15,4320,14535,0,4      詳細不明,1N
1926-02-15,3623,14028,0,1      詳細不明,2N
1926-02-16,3414,13510,0,1      詳細不明,1N
1926-02-17,3623,14028,0,1      詳細不明,1N
1926-02-18,3414,13510,0,1      詳細不明,1N
1926-02-19,3133,13033,0,2      詳細不明,1N
1926-02-21,3414,13510,0,1      詳細不明,1N
1926-02-21,3414,13510,0,1      詳細不明,1N
1926-02-21,3613,14006,0,1      詳細不明,1N
1926-02-23,3414,13510,0,1      詳細不明,1N
1926-02-23,4320,14535,0,2      詳細不明,1N
1926-02-24,3414,13510,0,1      詳細不明,1N
1926-02-24,4320,14535,0,1      詳細不明,1N
1926-02-24,3532,13450,0,3      詳細不明,1N
1926-02-24,4320,14535,0,1      詳細不明,1N
1926-02-26,3414,13510,0,1      詳細不明,1N
1926-02-27,4259,14424,0,1      詳細不明,1N
1926-03-02,3414,13510,0,1      詳細不明,1N
1926-03-04,3414,13510,0,1      詳細不明,1N
1926-03-04,3414,13510,0,1      詳細不明,1N
1926-03-05,2705,14212,0,1      詳細不明,1N
1926-03-05,3414,13510,0,1      詳細不明,1N
1926-03-08,3532,13450,0,2      詳細不明,1N
1926-03-08,3613,14006,0,1      詳細不明,1N
1926-03-10,3613,14006,0,1      詳細不明,1N
1926-03-10,3414,13510,0,1      詳細不明,1N
1926-03-12,3414,13510,0,1      詳細不明,1N
1926-03-12,3414,13510,0,1      詳細不明,1N
1926-03-15,3613,14006,0,1      詳細不明,1N
1926-03-15,3414,13510,0,1      詳細不明,1N
1926-03-16,4303,14120,0,1      詳細不明,1N
1926-03-16,3517,13940,0,1      詳細不明,1N
1926-03-16,2823,12930,0,1      詳細不明,1N
1926-03-17,3414,13510,0,1      詳細不明,1N
1926-03-17,3249,13043,0,1      詳細不明,1N
1926-03-19,3414,13510,0,1      詳細不明,1N
1926-03-19,3942,14110,0,1      詳細不明,1N
1926-03-19,3501,13544,0,1      詳細不明,1N
1926-03-21,2420,12410,0,1      詳細不明,1N
1926-03-22,3532,13450,0,2      詳細不明,1N
1926-03-22,3613,14006,0,1      詳細不明,1N
1926-03-23,3244,12952,0,1      詳細不明,1N
1926-03-23,3613,14006,0,1      詳細不明,1N
1926-03-23,3657,14054,0,2      詳細不明,1N
1926-03-24,3420,13454,0,1      詳細不明,1N
1926-03-24,3755,13903,0,1      詳細不明,1N
1926-03-24,2420,12410,0,1      詳細不明,1N
1926-03-24,4255,14313,0,1      詳細不明,1N
1926-03-25,3517,13940,0,1      詳細不明,1N
1926-03-25,3414,13510,0,2      詳細不明,1N
1926-03-25,3517,13940,0,1      詳細不明,1N
1926-03-30,3420,13454,0,1      詳細不明,1N
1926-03-31,3414,13510,0,1      詳細不明,1N
1926-03-31,3420,13454,0,1      詳細不明,1N
1926-04-02,3544,14052,0,1      詳細不明,1N
1926-04-02,2420,12410,0,1      詳細不明,1N
1926-04-06,3825,14118,0,1      詳細不明,2N
1926-04-07,3244,13016,0,1      詳細不明,1N
1926-04-07,3541,13946,0,1      詳細不明,1N
1926-04-08,3327,13546,0,1      詳細不明,1N
1926-04-09,3623,14028,0,1      詳細不明,3N
1926-04-09,3623,14028,0,1      詳細不明,1N
1926-04-10,3414,13510,0,1      詳細不明,1N
1926-04-10,3414,13510,0,1      詳細不明,1N
1926-04-12,3517,13940,0,1      詳細不明,1N
