Timestamp,Latitude,Longitude,Intensity,Location Description,Metadata
1928-01-01 02:09,3414,13510,0,1      詳細不明,1N
1928-01-01 06:01,3244,12952,0,1      詳細不明,1N
1928-01-01 15:20,3244,12952,0,1      詳細不明,1N
1928-01-01 16:24,3644,13930,0,5      詳細不明,2N
1928-01-01 17:27,3614,14012,0,1      詳細不明,1N
1928-01-01 17:41,3614,14012,0,1      詳細不明,1N
1928-01-03 13:27,3414,13510,0,1      詳細不明,1N
1928-01-04 08:34,3623,14028,0,1      詳細不明,1N
1928-01-06 13:12,3414,13510,0,1      詳細不明,1N
1928-01-07 01:07,4320,14535,0,1      詳細不明,1N
1928-01-07 21:21,3414,13510,0,1      詳細不明,1N
1928-01-09 13:00,2823,12930,0,1      詳細不明,1N
1928-01-10 01:52,3424,13228,0,1      詳細不明,1N
1928-01-10 07:34,3414,13510,0,1      詳細不明,1N
1928-01-10 08:23,2823,12930,0,1      詳細不明,1N
1928-01-10 12:59,2823,12930,0,1      詳細不明,1N
1928-01-11 05:57,3501,13544,0,1      詳細不明,1N
1928-01-11 22:50,4259,14424,0,2      詳細不明,2N
1928-01-12 05:06,4320,14535,0,2      詳細不明,2N
1928-01-12 11:10,3614,14012,0,1      詳細不明,2N
1928-01-13 08:42,3623,14028,0,1      詳細不明,1N
1928-01-13 22:55,3414,13510,0,1      詳細不明,1N
1928-01-14 03:16,3734,14007,0,1      詳細不明,1N
1928-01-14 05:40,3532,13450,0,2      詳細不明,1N
1928-01-14 18:47,2823,12930,0,1      詳細不明,1N
1928-01-16 13:20,3644,13930,0,3      詳細不明,1N
1928-01-16 17:17,3633,13952,0,3      詳細不明,1N
1928-01-18 02:23,4320,14535,0,2      詳細不明,1N
1928-01-19 22:36,3532,13512,0,1      詳細不明,2N
1928-01-20 06:38,3244,12952,0,1      詳細不明,1N
1928-01-21 04:17,3414,13510,0,1      詳細不明,1N
1928-01-21 09:53,3116,13018,0,1      詳細不明,1N
1928-01-22 03:16,3414,13510,0,1      詳細不明,1N
1928-01-23 04:03,2823,12930,0,1      詳細不明,1N
1928-01-24 07:31,3414,13510,0,1      詳細不明,1N
1928-01-28 12:31,3544,14052,0,1      詳細不明,1N
1928-01-29 10:13:19,3532,13512,0,1      詳細不明,1N
1928-01-30 05:01:03,3532,13512,0,1      詳細不明,1N
1928-01-30 20:16,3939,14158,0,2      詳細不明,2N
1928-01-31 04:30,3559,13905,0,1      詳細不明,1N
1928-01-31 05:22,3414,13510,0,1      詳細不明,1N
1928-01-31 18:38,2420,12410,0,1      詳細不明,1N
1928-02-01 06:16,3414,13233,0,2      詳細不明,1N
1928-02-01 20:21,3414,13510,0,1      詳細不明,1N
1928-02-02 06:16,3424,13228,0,1      詳細不明,1N
1928-02-03 07:46:20,2612,12741,0,1      詳細不明,1N
1928-02-04 17:15,3116,13018,0,1      詳細不明,1N
1928-02-05 17:22,2823,12930,0,1      詳細不明,1N
1928-02-07 11:43,3623,14028,0,1      詳細不明,1N
1928-02-08 11:40,3414,13510,0,1      詳細不明,1N
1928-02-08 15:41,4210,14247,0,1      詳細不明,1N
1928-02-11 09:22,4320,14535,0,1      詳細不明,1N
1928-02-11 10:20,3623,14028,0,1      詳細不明,1N
1928-02-11 18:57,3414,13510,0,1      詳細不明,1N
1928-02-11 20:16,3414,13510,0,1      詳細不明,1N
1928-02-12 05:52,3644,13930,0,5      詳細不明,1N
